Index	QuestionId	AskerId	AskerName	AskerReputation	Tags	Is_answered	View_count	Accepted_Answer_id	Answer_count	QuestionScore	DateAsked	link	QuestionTitle	answer_id	AnswererId	AnswererName	AnswerererReputation	Is_answer_accepted	Answerer_Score	DateAnswered
595	56722720	2544048	DrkStr	188	"['tensorflow', 'tensorflow-lite']"	TRUE	157	56814309	1	3	1561283299	https://stackoverflow.com/questions/56722720/trouble-loading-model-after-post-training-quantisation	Trouble loading model after Post-training quantisation	56814309	6642182	Yunlu Li	26	TRUE	1	1561768490
596	56681738	8512669	Leow	167	"['python', 'tensorflow', 'keras', 'tf.keras']"	TRUE	405	56685250	1	3	1561018315	https://stackoverflow.com/questions/56681738/how-to-use-for-loop-in-tensorflow-keras-when-using-tf-keras-functional-api	how to use for loop in tensorflow/keras when using tf.keras functional API?	56685250	2455494	Stewart_R	7419	TRUE	1	1561031053
597	56554988	6997665	learner	439	"['python', 'tensorflow']"	TRUE	36	56555213	1	3	1560316020	https://stackoverflow.com/questions/56554988/how-to-instantiate-a-neural-network-parameter-with-tensor	How to instantiate a neural network parameter with tensor?	56555213	921729	Khoyo	1033	TRUE	1	1560317379
598	56433993	7934786	sariii	595	"['tensorflow', 'keras', 'lstm', 'autoencoder', 'word-embedding']"	TRUE	341	56490468	1	3	1559593003	https://stackoverflow.com/questions/56433993/getting-error-while-adding-embedding-layer-to-lstm-autoencoder	Getting error while adding embedding layer to lstm autoencoder	56490468	1699075	thushv89	1350	TRUE	1	1559895279
599	56370298	10609482	PC9494	26	"['python', 'tensorflow', 'nlp', 'tensorflow-serving', 'openfst']"	TRUE	145	56386085	1	3	1559177613	https://stackoverflow.com/questions/56370298/how-do-i-write-a-tensorflow-custom-op-containing-a-persistent-c-object	How do I write a Tensorflow custom op containing a persistent C++ object?	56386085	10609482	PC9494	26	TRUE	1	1559253093
600	56291918	2680707	Ricardo Cruz	1669	"['python', 'tensorflow']"	TRUE	46	56295402	1	3	1558697914	https://stackoverflow.com/questions/56291918/tensorflow-slicing-tensor-with-a-list-using-placeholders	TensorFlow: slicing tensor with a list using placeholders	56295402	1782792	jdehesa	37065	TRUE	1	1558710991
601	56133254	626537	clstaudt	6947	"['python', 'tensorflow', 'keras', 'anaconda']"	TRUE	81	56134710	1	3	1557845414	https://stackoverflow.com/questions/56133254/unboundlocalerror-when-fitting-neural-network-tensorflow-bug	UnboundLocalError when fitting neural network - TensorFlow bug?	56134710	867889	y.selivonchyk	3564	TRUE	1	1557850823
602	56096120	5349476	John M.	916	"['tensorflow', 'deeplab']"	TRUE	345	56277186	2	3	1557633627	https://stackoverflow.com/questions/56096120/what-does-deeplabs-train-crop-size-actually-do	What does DeepLab&#39;s --train_crop_size actually do?	56277186	10951310	FranklynJey	136	TRUE	2	1558620809
603	56096120	5349476	John M.	916	"['tensorflow', 'deeplab']"	TRUE	345	56277186	2	3	1557633627	https://stackoverflow.com/questions/56096120/what-does-deeplabs-train-crop-size-actually-do	What does DeepLab&#39;s --train_crop_size actually do?	56106652	867889	y.selivonchyk	3564	FALSE	0	1557728113
604	56093768	4025960	Green678	106	"['python', 'tensorflow']"	TRUE	318	57516724	1	3	1557604230	https://stackoverflow.com/questions/56093768/tensorflow-1-13-1-exception-when-import-dll-load-failed-windows-10	Tensorflow (1.13.1) Exception when import: DLL load failed (Windows 10)	57516724	11127923	mlneural03	221	TRUE	1	1565906452
605	56088294	11484456	Jianing	18	"['python', 'tensorflow']"	TRUE	148	56088890	1	3	1557560785	https://stackoverflow.com/questions/56088294/tf-keras-models-sequential-model-cannot-fit-with-input-type-tf-tensor	tf.keras.models.Sequential model cannot fit with input type tf.Tensor	56088890	2455494	Stewart_R	7419	TRUE	1	1557566226
606	56059078	988709	tidy	1406	"['python', 'tensorflow', 'object-detection', 'tensorflow-model-analysis']"	TRUE	105	56115214	1	3	1557403589	https://stackoverflow.com/questions/56059078/what-happens-if-tf-stop-gradient-is-not-set	What happens if tf.stop_gradient is not set?	56115214	1621414	danyfang	1883	TRUE	1	1557760271
607	56014361	10092506	Ngoc Minh Tran	41	"['python', 'numpy', 'tensorflow', 'machine-learning', 'linear-regression']"	TRUE	190	57966175	1	3	1557192666	https://stackoverflow.com/questions/56014361/differences-between-numpy-and-tensorflow	Differences between Numpy and TensorFlow	57966175	11530462	Tensorflow Support	879	TRUE	1	1568683186
608	55883795	7133431	xabdax	20	"['python', 'tensorflow', 'machine-learning', 'keras', 'keras-layer']"	TRUE	388	55883947	1	3	1556390870	https://stackoverflow.com/questions/55883795/trainable-variables-attribute-of-the-custom-layer-in-keras-returns-empty-list	trainable_variables attribute of the custom layer in Keras returns empty list	55883947	5154274	Vlad	4106	TRUE	1	1556391979
609	55677827	5807031	LingxB	147	"['python-3.x', 'tensorflow']"	TRUE	92	55680074	1	3	1555261156	https://stackoverflow.com/questions/55677827/loop-over-tensor-dimension-0-nonetype-with-second-tensor-values	Loop over tensor dimension 0 (NoneType) with second tensor values	55680074	5154274	Vlad	4106	TRUE	1	1555276330
610	55652981	3187403	gpernelle	18	"['python', 'tensorflow', 'tensorflow2.0']"	TRUE	251	55653651	1	3	1555076290	https://stackoverflow.com/questions/55652981/tensorflow-2-0-how-to-update-tensors	TensorFlow 2.0: How to update tensors?	55653651	5154274	Vlad	4106	TRUE	1	1555078512
611	55531944	9929884	Silicon	86	"['python', 'tensorflow', 'gpu']"	TRUE	1016	55532954	1	3	1554455514	https://stackoverflow.com/questions/55531944/how-to-restrict-tensorflow-gpu-memory-usage	How to restrict tensorflow GPU memory usage?	55532954	7093741	Chris	11848	TRUE	1	1554458651
612	55258859	9186974	Sayan Mandal	322	"['python', 'tensorflow', 'keras']"	TRUE	423	55261401	2	3	1553078621	https://stackoverflow.com/questions/55258859/how-to-freeze-a-keras-model-with-custom-keras-layers-h5-to-tensorflow-graph-p	How to freeze a keras model with custom keras layers(.h5) to tensorflow graph(.pb)?	56641409	1427424	hippo	57	FALSE	0	1560828710
613	55258859	9186974	Sayan Mandal	322	"['python', 'tensorflow', 'keras']"	TRUE	423	55261401	2	3	1553078621	https://stackoverflow.com/questions/55258859/how-to-freeze-a-keras-model-with-custom-keras-layers-h5-to-tensorflow-graph-p	How to freeze a keras model with custom keras layers(.h5) to tensorflow graph(.pb)?	55261401	2641587	Dmytro Prylipko	2606	TRUE	1	1553086978
614	55251319	2647513	user2647513	382	"['python', 'tensorflow']"	TRUE	53	55253250	1	3	1553037384	https://stackoverflow.com/questions/55251319/tensorflow-initialization-gives-all-ones	Tensorflow initialization gives all ones	55253250	7389608	giser_yugang	4501	TRUE	1	1553053419
615	55242278	7034613	DsCpp	610	"['python', 'tensorflow']"	TRUE	149	55258518	1	3	1553002395	https://stackoverflow.com/questions/55242278/tensorflow-trainable-variable-does-not-change-over-time	Tensorflow - trainable variable does not change over time	55258518	1782792	jdehesa	37065	TRUE	1	1553077585
616	55176818	5368083	bluesummers	3526	"['python', 'tensorflow', 'keras']"	TRUE	748	55201406	1	3	1552631472	https://stackoverflow.com/questions/55176818/how-to-support-masking-in-custom-tf-keras-layers-layer	How to support masking in custom tf.keras.layers.Layer	55201406	5368083	bluesummers	3526	TRUE	1	1552769746
617	55155847	3466910	Ivan Vegner	899	"['python', 'tensorflow', 'eager-execution']"	TRUE	115	55191828	1	3	1552543104	https://stackoverflow.com/questions/55155847/tensorflow-cannot-get-gradient-wrt-a-variable-but-can-wrt-a-tensor	"Tensorflow cannot get gradient wrt a Variable, but can wrt a Tensor"	55191828	5786339	Sharky	2952	TRUE	1	1552691842
618	55062375	583464	George	3133	"['python-3.x', 'tensorflow', 'tensorflow-estimator', 'tensorflow2.0']"	TRUE	1461	55087846	1	3	1552044745	https://stackoverflow.com/questions/55062375/tensorflow-api-2-0-tensor-objects-are-only-iterable-when-eager-execution-is-enab	tensorflow api 2.0 tensor objects are only iterable when eager execution is enabled. To iterate over this tensor use tf.map_fn	55087846	1234909	Mohan Radhakrishnan	1645	TRUE	1	1552222145
619	55058591	4688722	Ammar Ul Hassan	359	"['python', 'tensorflow', 'tfrecord', 'mini-batch', 'dcgan']"	TRUE	297	55126192	1	3	1552030146	https://stackoverflow.com/questions/55058591/tensorflow-python-framework-errors-impl-internalerror-dst-tensor-is-not-initial	tensorflow.python.framework.errors_impl.InternalError: Dst tensor is not initialized	55126192	4688722	Ammar Ul Hassan	359	TRUE	1	1552407497
620	55049208	8372455	HenryHub	670	"['python', 'tensorflow', 'machine-learning', 'keras', 'data-science']"	TRUE	2069	55055310	2	3	1551978068	https://stackoverflow.com/questions/55049208/error-in-loading-the-model-with-load-weights-in-keras	Error in loading the model with load_weights in Keras	55132331	9140084	phoenixio	6	FALSE	0	1552434419
621	55049208	8372455	HenryHub	670	"['python', 'tensorflow', 'machine-learning', 'keras', 'data-science']"	TRUE	2069	55055310	2	3	1551978068	https://stackoverflow.com/questions/55049208/error-in-loading-the-model-with-load-weights-in-keras	Error in loading the model with load_weights in Keras	55055310	11065347	alift	390	TRUE	1	1552007299
622	54808519	11096006	B4ckup	18	"['python', 'performance', 'tensorflow', 'machine-learning', 'deep-learning']"	TRUE	184	54810006	1	3	1550756617	https://stackoverflow.com/questions/54808519/optimize-gpu-usage-of-tf-map-fn	Optimize GPU usage of tf.map_fn	54810006	1782792	jdehesa	37065	TRUE	1	1550761066
623	54745903	11078155	Michel Cevzar	18	"['python', 'tensorflow', 'machine-learning', 'neural-network', 'lstm']"	TRUE	349	54810574	1	3	1550488115	https://stackoverflow.com/questions/54745903/how-to-implement-an-image2d-array-sequence-sliding-window-in-tensorflow	How to implement an image(2D array) sequence sliding window in tensorflow?	54810574	11096626	Jan Jug	26	TRUE	1	1550762643
624	54686895	1782553	Jav	509	"['python', 'tensorflow', 'image-processing', 'mathematical-morphology', 'image-morphology']"	TRUE	434	55204699	2	3	1550135984	https://stackoverflow.com/questions/54686895/tensorflow-dilation-behave-differently-than-morphological-dilation	Tensorflow dilation behave differently than morphological dilation	56391638	5023986	CHEN	1	FALSE	0	1559292356
625	54686895	1782553	Jav	509	"['python', 'tensorflow', 'image-processing', 'mathematical-morphology', 'image-morphology']"	TRUE	434	55204699	2	3	1550135984	https://stackoverflow.com/questions/54686895/tensorflow-dilation-behave-differently-than-morphological-dilation	Tensorflow dilation behave differently than morphological dilation	55204699	7328782	Cris Luengo	30234	TRUE	1	1552806856
626	54558464	2796123	deepAgrawal	305	"['python', 'tensorflow']"	TRUE	58	54570477	1	3	1549471154	https://stackoverflow.com/questions/54558464/pad-a-tensor-by-a-weight-with-tensorflow-in-python	Pad a tensor by a weight with tensorflow in Python	54570477	1782792	jdehesa	37065	TRUE	1	1549532960
627	54516973	1984680	minerals	2192	['tensorflow']	TRUE	365	54521518	1	3	1549286158	https://stackoverflow.com/questions/54516973/is-it-possible-to-create-custom-tensorflow-gru-lstm-cell	Is it possible to create custom Tensorflow GRU/LSTM cell?	54521518	10787274	Jeffrey Ede	303	TRUE	1	1549302059
628	54316729	10952448	Dariusz	26	"['python', 'tensorflow', 'protocol-buffers', 'tensorrt']"	TRUE	338	54766643	1	3	1548192669	https://stackoverflow.com/questions/54316729/extremely-long-time-over-10-minutes-to-load-tensorrt-optimized-tensorflow-grap	Extremely long time (over 10 minutes) to load TensorRT-optimized TensorFlow graphs from .pb file	54766643	10952448	Dariusz	26	TRUE	1	1550580173
629	54274074	6195861	Kevin	37	"['python', 'tensorflow', 'matrix-multiplication', 'one-hot-encoding']"	TRUE	85	54275240	1	3	1547964872	https://stackoverflow.com/questions/54274074/selecting-columns-from-3d-tensor-according-to-a-1d-tensor-of-indices-tensorflow	Selecting columns from 3D tensor according to a 1D tensor of indices (Tensorflow)	54275240	7389608	giser_yugang	4501	TRUE	1	1547977733
630	54176051	5865579	jason	436	"['python-2.7', 'tensorflow', 'keras']"	TRUE	961	54177129	1	3	1547442648	https://stackoverflow.com/questions/54176051/invalidargumenterror-indicesi-0-x-is-not-in-0-x-in-keras	"InvalidArgumentError indices[i,0] = x is not in [0, x) in keras"	54177129	1462770	Amir	9321	TRUE	1	1547450291
631	54132288	10895943	Gabriel Garcia	58	"['typescript', 'tensorflow', 'ionic-framework', 'tensorflow.js', 'tensorflowjs-converter']"	TRUE	540	54138016	1	3	1547135350	https://stackoverflow.com/questions/54132288/why-model-predict-from-tensorflowjs-always-return-same-prediction	Why model.predict() from tensorflowjs always return same prediction?	54138016	5069957	edkeveked	7904	TRUE	1	1547160528
632	54088172	4977634	qwesdfok	19	['tensorflow']	TRUE	1357	54120941	1	3	1546937419	https://stackoverflow.com/questions/54088172/why-tensorflow-throws-the-graph-couldnt-be-sorted-in-topological-order	why tensorflow throws &quot;The graph couldn&#39;t be sorted in topological order&quot;?	54120941	9862053	Haoran Shi	43	TRUE	1	1547085169
633	54004948	4153034	Martin	321	"['tensorflow', 'keras', 'out-of-memory', 'gpu']"	TRUE	662	54005497	1	3	1546426024	https://stackoverflow.com/questions/54004948/consequences-of-keras-running-out-of-memory	Consequences of Keras running out of memory	54005497	5986252	jgorostegui	1006	TRUE	1	1546428394
634	57759635	3694044	Harald	346	"['python', 'tensorflow', 'keras', 'tensorboard', 'tensorflow2.0']"	TRUE	141	57834801	1	3	1567438675	https://stackoverflow.com/questions/57759635/get-gradients-with-keras-tensorflow-2-0	Get Gradients with Keras Tensorflow 2.0	57834801	931303	Jorge Leitao	7627	TRUE	0	1567868070
635	57675242	10449967	包乔奔	18	"['python', 'tensorflow', 'tensorflow2.0']"	TRUE	76	57704523	1	3	1566910720	https://stackoverflow.com/questions/57675242/how-does-tf-function-works-when-two-functions-call-each-other	How does tf.function works when two functions call each other	57704523	2455494	Stewart_R	7419	TRUE	0	1567061362
636	57539273	8419797	Daniel Casares	66	"['python', 'python-3.x', 'tensorflow', 'keras']"	TRUE	181	57546746	2	3	1566069605	https://stackoverflow.com/questions/57539273/disable-tensorflow-logging-completely	Disable Tensorflow logging completely	57719030	1801968	P Moran	559	FALSE	0	1567124116
637	57539273	8419797	Daniel Casares	66	"['python', 'python-3.x', 'tensorflow', 'keras']"	TRUE	181	57546746	2	3	1566069605	https://stackoverflow.com/questions/57539273/disable-tensorflow-logging-completely	Disable Tensorflow logging completely	57546746	8419797	Daniel Casares	66	TRUE	0	1566148465
638	57417089	11208496	tusker	27	"['python', 'tensorflow']"	TRUE	42	57417714	2	3	1565281967	https://stackoverflow.com/questions/57417089/how-can-a-tensor-in-tensorflow-be-sliced-using-elements-of-another-array-as-an	How can a tensor in tensorflow be sliced ​using elements of another array as an index?	57417183	3987085	gorjan	2879	FALSE	0	1565282363
639	57417089	11208496	tusker	27	"['python', 'tensorflow']"	TRUE	42	57417714	2	3	1565281967	https://stackoverflow.com/questions/57417089/how-can-a-tensor-in-tensorflow-be-sliced-using-elements-of-another-array-as-an	How can a tensor in tensorflow be sliced ​using elements of another array as an index?	57417714	1782792	jdehesa	37065	TRUE	0	1565284562
640	56939282	4790871	David Parks	15356	"['python', 'tensorflow']"	TRUE	151	56980166	1	3	1562604094	https://stackoverflow.com/questions/56939282/how-do-you-feed-a-tf-data-dataset-dynamically-in-eager-execution-mode-where-init	How do you feed a tf.data.Dataset dynamically in eager execution mode where initializable_iterator isn&#39;t available?	56980166	4790871	David Parks	15354	TRUE	0	1562804655
641	56655103	5597531	Atr Cheema	51	"['python', 'tensorflow', 'keras', 'mutable', 'tensor']"	TRUE	129	56656216	1	3	1560882879	https://stackoverflow.com/questions/56655103/how-to-insert-certain-values-at-certain-indices-of-a-tensor-in-tensorflow	How to insert certain values at certain indices of a tensor in tensorflow?	56656216	3987085	gorjan	2879	TRUE	0	1560887844
642	56457726	10897543	Olfway	18	"['tensorflow', 'implicit-conversion']"	TRUE	153	56492671	1	3	1559726767	https://stackoverflow.com/questions/56457726/why-does-tensorflow-cast-int32-int32-to-float64-and-how-to-stop-it	Why does Tensorflow cast int32/int32 to float64 and how to stop it?	56492671	1782792	jdehesa	37065	TRUE	0	1559903638
643	55842256	11351605	tre95	110	"['c', 'tensorflow', 'deep-learning', 'c-api']"	TRUE	65	55898638	1	3	1556169451	https://stackoverflow.com/questions/55842256/how-to-find-out-the-correct-input-and-output-operation-of-a-frozen-tensorflow-gr	How to find out the correct input and output operation of a frozen tensorflow graph?	55898638	11351605	tre95	110	TRUE	0	1556522299
644	55763690	11384432	H.Gruber	16	"['python', 'rest', 'tensorflow', 'tensorflow-serving']"	TRUE	386	55782767	1	3	1555685356	https://stackoverflow.com/questions/55763690/tensorflow-serving-predict-rest-api-not-formatted-correctly-for-base64-data-er	Tensorflow Serving Predict REST API &#39;not formatted correctly for base64 data&#39; Error	55782767	11384432	H.Gruber	16	TRUE	0	1555850049
645	55762759	4556387	cjs	61	"['python', 'tensorflow', 'tensorflow-estimator']"	TRUE	1768	55928076	1	3	1555681086	https://stackoverflow.com/questions/55762759/how-to-fix-module-tensorflow-has-no-attribute-estimator-error	How to fix &quot;module &#39;tensorflow&#39; has no attribute &#39;estimator&#39; &quot; error	55928076	4556387	cjs	61	TRUE	0	1556655191
646	55579930	11328673	Ali Ghofrani	128	"['tensorflow', 'deep-learning', 'conv-neural-network', 'mnist']"	TRUE	95	58247597	1	3	1554749291	https://stackoverflow.com/questions/55579930/is-there-any-capsnet-implementation-on-cifar10-that-achieve-better-accuracy-than	Is there any Capsnet Implementation on CIFAR10 that achieve better accuracy than common CNN?	58247597	11329409	Ugenteraan Manogaran	111	TRUE	0	1570272670
647	55048373	4688722	Ammar Ul Hassan	359	"['python', 'tensorflow', 'dcgan']"	TRUE	246	55056065	1	3	1551975496	https://stackoverflow.com/questions/55048373/valueerror-cannot-reshape-array-of-size-235000-into-shape-100-64-64-2350	"ValueError: cannot reshape array of size 235000 into shape (100,64,64,2350)"	55056065	7389608	giser_yugang	4501	TRUE	0	1552013706
648	54802328	880783	bers	1016	"['tensorflow', 'keras', 'loss-function']"	TRUE	650	56303351	1	3	1550737335	https://stackoverflow.com/questions/54802328/why-am-i-getting-different-values-between-loss-functions-and-metrics-in-tensorfl	Why am I getting different values between loss functions and metrics in TensorFlow Keras?	56303351	880783	bers	1016	TRUE	0	1558775138
649	54346263	4406595	thebeancounter	1290	"['python', 'python-3.x', 'tensorflow', 'deep-learning', 'gradient']"	TRUE	877	54389788	1	3	1548331441	https://stackoverflow.com/questions/54346263/tensorflow-gradient-getting-all-nan-values	tensorflow gradient - getting all nan values	54389788	4406595	thebeancounter	1290	TRUE	0	1548603272
650	55970686	6510273	Florida Man	411	"['python', 'tensorflow', 'tensorboard']"	TRUE	1833	55970819	2	2	1556889614	https://stackoverflow.com/questions/55970686/tensorboard-not-found-as-magic-function-in-jupyter	Tensorboard not found as magic function in jupyter	58441272	11147295	nimbous	21	FALSE	0	1571349589
651	55970686	6510273	Florida Man	411	"['python', 'tensorflow', 'tensorboard']"	TRUE	1833	55970819	2	2	1556889614	https://stackoverflow.com/questions/55970686/tensorboard-not-found-as-magic-function-in-jupyter	Tensorboard not found as magic function in jupyter	55970819	5154274	Vlad	4106	TRUE	9	1556890100
652	57605741	4699994	Rafay Khan	160	"['python', 'numpy', 'tensorflow', 'keras']"	TRUE	76	57606215	2	2	1566464757	https://stackoverflow.com/questions/57605741/convolutional-net-model-not-working-on-very-simple-data	Convolutional Net Model not working on very simple data	57606215	10455493	KrisR89	1058	TRUE	4	1566466252
653	57605741	4699994	Rafay Khan	160	"['python', 'numpy', 'tensorflow', 'keras']"	TRUE	76	57606215	2	2	1566464757	https://stackoverflow.com/questions/57605741/convolutional-net-model-not-working-on-very-simple-data	Convolutional Net Model not working on very simple data	57606712	10001536	tamtam_	23	FALSE	2	1566467892
654	57254879	9371809	Helga Holmestad	47	"['python', 'tensorflow', 'google-cloud-platform', 'google-cloud-storage']"	TRUE	86	57255166	3	2	1564406735	https://stackoverflow.com/questions/57254879/saving-model-history-on-google-cloud-storage	Saving model history on google cloud storage	57267486	9371809	Helga Holmestad	47	FALSE	2	1564475707
655	57254879	9371809	Helga Holmestad	47	"['python', 'tensorflow', 'google-cloud-platform', 'google-cloud-storage']"	TRUE	86	57255166	3	2	1564406735	https://stackoverflow.com/questions/57254879/saving-model-history-on-google-cloud-storage	Saving model history on google cloud storage	57262437	7674214	Kevin Quinzel	610	FALSE	1	1564442456
656	57254879	9371809	Helga Holmestad	47	"['python', 'tensorflow', 'google-cloud-platform', 'google-cloud-storage']"	TRUE	86	57255166	3	2	1564406735	https://stackoverflow.com/questions/57254879/saving-model-history-on-google-cloud-storage	Saving model history on google cloud storage	57255166	10722885	Baptiste Pouthier	402	TRUE	3	1564407738
657	56366435	4537989	KillianC	105	"['javascript', 'node.js', 'tensorflow', 'artificial-intelligence', 'tensorflow.js']"	TRUE	210	56367229	2	2	1559153881	https://stackoverflow.com/questions/56366435/tensorflow-giving-random-answers-on-a-regression-problem	Tensorflow giving random answers on a regression problem	56396289	6904782	Nijeesh Joshy	635	FALSE	3	1559310227
658	56366435	4537989	KillianC	105	"['javascript', 'node.js', 'tensorflow', 'artificial-intelligence', 'tensorflow.js']"	TRUE	210	56367229	2	2	1559153881	https://stackoverflow.com/questions/56366435/tensorflow-giving-random-answers-on-a-regression-problem	Tensorflow giving random answers on a regression problem	56367229	1487756	Moritz Roessler	6673	TRUE	3	1559157732
659	56110234	4283218	Ke Yang	724	"['python', 'tensorflow', 'tensorboard', 'tensorflow-estimator', 'tensorflow-lite']"	TRUE	1261	56128324	4	2	1557742341	https://stackoverflow.com/questions/56110234/dimensions-must-match-error-in-tflite-conversion-with-toco	&quot;Dimensions must match&quot; error in tflite conversion with toco	56126139	4283218	Ke Yang	724	FALSE	1	1557822754
660	56110234	4283218	Ke Yang	724	"['python', 'tensorflow', 'tensorboard', 'tensorflow-estimator', 'tensorflow-lite']"	TRUE	1261	56128324	4	2	1557742341	https://stackoverflow.com/questions/56110234/dimensions-must-match-error-in-tflite-conversion-with-toco	&quot;Dimensions must match&quot; error in tflite conversion with toco	56128324	2292767	Mahsa Hassankashi	580	TRUE	3	1557829688
661	56110234	4283218	Ke Yang	724	"['python', 'tensorflow', 'tensorboard', 'tensorflow-estimator', 'tensorflow-lite']"	TRUE	1261	56128324	4	2	1557742341	https://stackoverflow.com/questions/56110234/dimensions-must-match-error-in-tflite-conversion-with-toco	&quot;Dimensions must match&quot; error in tflite conversion with toco	56125347	2292767	Mahsa Hassankashi	580	FALSE	0	1557819959
662	56110234	4283218	Ke Yang	724	"['python', 'tensorflow', 'tensorboard', 'tensorflow-estimator', 'tensorflow-lite']"	TRUE	1261	56128324	4	2	1557742341	https://stackoverflow.com/questions/56110234/dimensions-must-match-error-in-tflite-conversion-with-toco	&quot;Dimensions must match&quot; error in tflite conversion with toco	56118077	2292767	Mahsa Hassankashi	580	FALSE	2	1557772612
663	55402551	9400421	Viziionary	135	"['javascript', 'tensorflow', 'tensorflow.js']"	TRUE	1048	55402747	1	2	1553790358	https://stackoverflow.com/questions/55402551/why-am-i-getting-the-error-tf-frompixels-is-not-a-function	Why am I getting the error &quot;tf.fromPixels is not a function&quot;?	55402747	11086438	BMcFadyen	118	TRUE	6	1553791007
664	55005432	9929884	Silicon	86	"['python', 'tensorflow', 'machine-learning', 'computer-vision', 'object-detection-api']"	TRUE	1229	55006289	2	2	1551797163	https://stackoverflow.com/questions/55005432/is-there-some-way-to-save-best-model-only-with-tensorflow-estimator-train-and-ev	Is there some way to save best model only with tensorflow.estimator.train_and_evaluate()?	55010988	3595278	prouast	155	FALSE	2	1551817505
665	55005432	9929884	Silicon	86	"['python', 'tensorflow', 'machine-learning', 'computer-vision', 'object-detection-api']"	TRUE	1229	55006289	2	2	1551797163	https://stackoverflow.com/questions/55005432/is-there-some-way-to-save-best-model-only-with-tensorflow-estimator-train-and-ev	Is there some way to save best model only with tensorflow.estimator.train_and_evaluate()?	55006289	5786339	Sharky	2952	TRUE	4	1551799845
666	54613474	2110869	reubenjohn	779	"['python', 'tensorflow', 'keras']"	TRUE	376	54613931	2	2	1549774534	https://stackoverflow.com/questions/54613474/tensorflow-keras-input-layer-does-not-add-keras-shape	Tensorflow Keras Input layer does not add _keras_shape	54613931	8112138	Primusa	9555	TRUE	5	1549780115
667	54613474	2110869	reubenjohn	779	"['python', 'tensorflow', 'keras']"	TRUE	376	54613931	2	2	1549774534	https://stackoverflow.com/questions/54613474/tensorflow-keras-input-layer-does-not-add-keras-shape	Tensorflow Keras Input layer does not add _keras_shape	54613529	3769033	JoshuaF	535	FALSE	1	1549775158
668	54122211	3314143	daniel451	4283	"['tensorflow', 'keras', 'deep-learning']"	TRUE	3336	54406849	2	2	1547096586	https://stackoverflow.com/questions/54122211/tensorflow-graph-to-keras-model	TensorFlow Graph to Keras Model?	54408366	10787274	Jeffrey Ede	303	FALSE	3	1548701066
669	54122211	3314143	daniel451	4283	"['tensorflow', 'keras', 'deep-learning']"	TRUE	3336	54406849	2	2	1547096586	https://stackoverflow.com/questions/54122211/tensorflow-graph-to-keras-model	TensorFlow Graph to Keras Model?	54406849	2641587	Dmytro Prylipko	2606	TRUE	3	1548694758
670	54050581	6714608	ABCD	75	"['python', 'windows', 'tensorflow', 'keras', 'keras-2']"	TRUE	4868	54051014	3	2	1546679458	https://stackoverflow.com/questions/54050581/installed-keras-with-pip3-but-getting-the-no-module-named-keras-error	"Installed Keras with pip3, but getting the &quot;No Module Named keras&quot; error"	54051014	6858244	Prayson W. Daniel	3705	TRUE	4	1546683572
671	54050581	6714608	ABCD	75	"['python', 'windows', 'tensorflow', 'keras', 'keras-2']"	TRUE	4868	54051014	3	2	1546679458	https://stackoverflow.com/questions/54050581/installed-keras-with-pip3-but-getting-the-no-module-named-keras-error	"Installed Keras with pip3, but getting the &quot;No Module Named keras&quot; error"	54756254	2878244	wcyn	1752	FALSE	1	1550528596
672	54050581	6714608	ABCD	75	"['python', 'windows', 'tensorflow', 'keras', 'keras-2']"	TRUE	4868	54051014	3	2	1546679458	https://stackoverflow.com/questions/54050581/installed-keras-with-pip3-but-getting-the-no-module-named-keras-error	"Installed Keras with pip3, but getting the &quot;No Module Named keras&quot; error"	54050624	9362747	Daniel Scott	617	FALSE	1	1546679877
673	57503705	11867828	陳建勤	30	"['tensorflow', 'machine-learning', 'keras', 'keras-layer', 'dropout']"	TRUE	90	57509119	1	2	1565830648	https://stackoverflow.com/questions/57503705/is-dropout-layer-still-active-in-a-freezed-keras-model-i-e-trainable-false	Is dropout layer still active in a freezed Keras model (i.e. trainable=False)?	57509119	2099607	today	16862	TRUE	5	1565869334
674	57224353	10938547	Jun Liu	20	"['tensorflow', 'machine-learning', 'keras', 'data-science']"	TRUE	128	57225128	3	2	1564160589	https://stackoverflow.com/questions/57224353/is-my-training-data-set-too-complex-for-my-neural-network	Is my training data set too complex for my neural network?	57230784	7645361	Hossein Karamzadeh	43	FALSE	1	1564219168
675	57224353	10938547	Jun Liu	20	"['tensorflow', 'machine-learning', 'keras', 'data-science']"	TRUE	128	57225128	3	2	1564160589	https://stackoverflow.com/questions/57224353/is-my-training-data-set-too-complex-for-my-neural-network	Is my training data set too complex for my neural network?	57230594	9155909	Aman khan Roohaani	40	FALSE	1	1564217134
676	57224353	10938547	Jun Liu	20	"['tensorflow', 'machine-learning', 'keras', 'data-science']"	TRUE	128	57225128	3	2	1564160589	https://stackoverflow.com/questions/57224353/is-my-training-data-set-too-complex-for-my-neural-network	Is my training data set too complex for my neural network?	57225128	9687785	omoshiroiii	341	TRUE	3	1564164561
677	57181551	5989288	Asef	15	"['tensorflow', 'keras']"	TRUE	75	57182112	2	2	1563966681	https://stackoverflow.com/questions/57181551/can-i-write-a-keras-callback-that-records-and-returns-the-total-training-time	Can I write a keras callback that records and returns the total training time?	57182112	5810950	Anubhav Singh	4156	TRUE	2	1563968595
